model1	model2	concept	r1	r2	z	p
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	commodity	0.240957315319156	0.13064234876363437	1.1353567252496344	0.2562258836684439
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	commodity	0.13064234876363437	0.29706830561410114	-1.7359100013353685	0.0825797491098812
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	commodity	0.13064234876363437	0.2417117134424637	-1.1433069532579283	0.25291116908661415
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	commodity	0.13064234876363437	0.4661105910690584	-3.7088318912372835	0.00020821760649569754
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	commodity	0.13064234876363437	0.2860889576282725	-1.6168163249616578	0.10591793447023479
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.13064234876363437	0.39620403349928346	-2.8557850928374826	0.004293056110165061
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	commodity	0.1304668398362339	0.1273059907858021	0.031900480936545156	0.9745514151042882
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	commodity	0.1304668398362339	0.16701065752069622	-0.37093840677953593	0.7106834081357338
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_count	commodity	0.1304668398362339	0.4470111158744023	-3.471110186342294	0.000518311269258831
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_score	commodity	0.1304668398362339	0.44753191842334333	-3.4775716273088997	0.0005059778428615491
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_count	commodity	0.1304668398362339	0.19950881161807332	-0.7047164863644154	0.48098668947042755
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score	commodity	0.1304668398362339	0.22545423833847927	-0.9744117973728134	0.329852114155444
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_count	commodity	0.1304668398362339	0.43629218562907335	-3.3389458853584246	0.0008409694517124144
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score	commodity	0.1304668398362339	0.433305329382361	-3.302391531978708	0.0009586415617521826
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	baseline_sbert-carrier	commodity	0.1304668398362339	0.27215137716090765	-1.468571058057948	0.14194916969694105
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	baseline_count	commodity	0.1304668398362339	0.19626706831063798	-0.6712318212532928	0.5020728599803419
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	baseline_gpt4-turbo	commodity	0.1304668398362339	0.21136890515008563	-0.8276131158268359	0.40788963800051503
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	baseline_gpt4-turbo_sbert-carrier	commodity	0.1304668398362339	0.3105580561198212	-1.8851817612458244	0.05940530237113606
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	commodity	0.240957315319156	0.1304668398362339	1.1371288058549265	0.25548444348196986
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	commodity	0.1304668398362339	0.29706830561410114	-1.7376820819406606	0.0822668476599484
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	commodity	0.1304668398362339	0.2417117134424637	-1.1450790338632204	0.25217641967610493
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	commodity	0.1304668398362339	0.4661105910690584	-3.7106039718425756	0.00020676535316721534
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	commodity	0.1304668398362339	0.2860889576282725	-1.61858840556695	0.10553585141537258
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.1304668398362339	0.39620403349928346	-2.8575571734427743	0.004269157167422266
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	commodity	0.1273059907858021	0.16701065752069622	-0.4028388877160811	0.6870667511786768
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_count	commodity	0.1273059907858021	0.4470111158744023	-3.5030106672788386	0.0004600310398341634
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score	commodity	0.1273059907858021	0.44753191842334333	-3.5094721082454448	0.00044899714823176673
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_count	commodity	0.1273059907858021	0.19950881161807332	-0.7366169673009606	0.461355313761838
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score	commodity	0.1273059907858021	0.22545423833847927	-1.0063122783093585	0.31426537597623216
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_count	commodity	0.1273059907858021	0.43629218562907335	-3.3708463662949693	0.0007493763658359409
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_score	commodity	0.1273059907858021	0.433305329382361	-3.3342920129152533	0.0008551682839066377
baseline_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	commodity	0.27215137716090765	0.1273059907858021	1.5004715389944934	0.13349230053556482
baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	commodity	0.19626706831063798	0.1273059907858021	0.703132302189838	0.48197330325018584
baseline_gpt4-turbo	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	commodity	0.21136890515008563	0.1273059907858021	0.859513596763381	0.39005722179471425
baseline_gpt4-turbo_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	commodity	0.3105580561198212	0.1273059907858021	1.9170822421823694	0.05522748424384716
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	commodity	0.240957315319156	0.1273059907858021	1.1690292867914716	0.24239183198435987
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	commodity	0.29706830561410114	0.1273059907858021	1.769582562877206	0.07679670575596687
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	commodity	0.1273059907858021	0.2417117134424637	-1.1769795147997655	0.23920368270949233
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	commodity	0.1273059907858021	0.4661105910690584	-3.7425044527791207	0.00018219530333829503
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	commodity	0.1273059907858021	0.2860889576282725	-1.650488886503495	0.09884298450749696
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.1273059907858021	0.39620403349928346	-2.88945765437932	0.0038590697874676394
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_count	commodity	0.16701065752069622	0.4470111158744023	-3.1001717795627575	0.0019340843797248652
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score	commodity	0.16701065752069622	0.44753191842334333	-3.1066332205293636	0.0018923102285630655
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_count	commodity	0.16701065752069622	0.19950881161807332	-0.3337780795848795	0.738547025703574
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score	commodity	0.16701065752069622	0.22545423833847927	-0.6034733905932774	0.5461938121717607
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_count	commodity	0.16701065752069622	0.43629218562907335	-2.968007478578888	0.0029973703772505633
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score	commodity	0.16701065752069622	0.433305329382361	-2.9314531251991722	0.0033738027738143828
baseline_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	commodity	0.27215137716090765	0.16701065752069622	1.0976326512784123	0.27236492924898137
baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	commodity	0.19626706831063798	0.16701065752069622	0.3002934144737569	0.7639533560650136
baseline_gpt4-turbo	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	commodity	0.21136890515008563	0.16701065752069622	0.45667470904729995	0.6479048717910183
baseline_gpt4-turbo_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	commodity	0.3105580561198212	0.16701065752069622	1.5142433544662883	0.1299641295198204
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	commodity	0.240957315319156	0.16701065752069622	0.7661903990753904	0.443563020218976
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	commodity	0.29706830561410114	0.16701065752069622	1.3667436751611248	0.17170566296608336
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	commodity	0.16701065752069622	0.2417117134424637	-0.7741406270836845	0.4388476344710215
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	commodity	0.16701065752069622	0.4661105910690584	-3.3396655650630396	0.0008387933528490876
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	commodity	0.16701065752069622	0.2860889576282725	-1.247649998787414	0.21215925977237848
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.16701065752069622	0.39620403349928346	-2.4866187666632387	0.012896351516896942
gpt-4-turbo-2024-04-09_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_description_score	commodity	0.4470111158744023	0.44753191842334333	-0.006461440966606263	0.9948445518857456
gpt-4-turbo-2024-04-09_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_baseline_count	commodity	0.4470111158744023	0.19950881161807332	2.766393699977878	0.005668006037306217
gpt-4-turbo-2024-04-09_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_baseline_score	commodity	0.4470111158744023	0.22545423833847927	2.49669838896948	0.01253555269147233
gpt-4-turbo-2024-04-09_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_count	commodity	0.4470111158744023	0.43629218562907335	0.13216430098386936	0.8948543370638697
gpt-4-turbo-2024-04-09_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_score	commodity	0.4470111158744023	0.433305329382361	0.16871865436358524	0.8660179450721082
baseline_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_description_count	commodity	0.27215137716090765	0.4470111158744023	-2.0025391282843454	0.04522677921068752
baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_count	commodity	0.19626706831063798	0.4470111158744023	-2.7998783650890005	0.005112186579292688
baseline_gpt4-turbo	gpt-4-turbo-2024-04-09_zeroshot_description_count	commodity	0.21136890515008563	0.4470111158744023	-2.6434970705154575	0.008205447568086166
baseline_gpt4-turbo_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_description_count	commodity	0.3105580561198212	0.4470111158744023	-1.5859284250964691	0.11275554687255229
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_count	commodity	0.240957315319156	0.4470111158744023	-2.333981380487367	0.019596696900836097
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_count	commodity	0.29706830561410114	0.4470111158744023	-1.7334281044016329	0.08301960591935154
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_count	commodity	0.2417117134424637	0.4470111158744023	-2.326031152479073	0.020016888837045776
gpt-4-turbo-2024-04-09_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	commodity	0.4470111158744023	0.4661105910690584	-0.2394937855002819	0.8107227147291396
gpt-4-turbo-2024-04-09_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	commodity	0.4470111158744023	0.2860889576282725	1.8525217807753436	0.06395093286125553
gpt-4-turbo-2024-04-09_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.4470111158744023	0.39620403349928346	0.6135530128995189	0.5395107411507909
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_count	commodity	0.44753191842334333	0.19950881161807332	2.7728551409444844	0.0055566850096293585
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score	commodity	0.44753191842334333	0.22545423833847927	2.5031598299360867	0.012308994317111521
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_count	commodity	0.44753191842334333	0.43629218562907335	0.1386257419504756	0.8897459005751465
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score	commodity	0.44753191842334333	0.433305329382361	0.1751800953301915	0.86093812410533
baseline_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_description_score	commodity	0.27215137716090765	0.44753191842334333	-2.0090005692509516	0.044537073365786606
baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score	commodity	0.19626706831063798	0.44753191842334333	-2.806339806055607	0.005010782031988681
baseline_gpt4-turbo	gpt-4-turbo-2024-04-09_zeroshot_description_score	commodity	0.21136890515008563	0.44753191842334333	-2.649958511482064	0.008050165582520474
baseline_gpt4-turbo_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_description_score	commodity	0.3105580561198212	0.44753191842334333	-1.5923898660630755	0.11129713183000955
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score	commodity	0.240957315319156	0.44753191842334333	-2.340442821453973	0.019260887466400867
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score	commodity	0.29706830561410114	0.44753191842334333	-1.739889545368239	0.08187841478676283
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score	commodity	0.2417117134424637	0.44753191842334333	-2.3324925934456795	0.019674792104368732
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	commodity	0.44753191842334333	0.4661105910690584	-0.23303234453367566	0.8157362897602751
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	commodity	0.44753191842334333	0.2860889576282725	1.85898322174195	0.06302951663998524
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.44753191842334333	0.39620403349928346	0.6200144538661252	0.5352482710188053
gpt-4o-2024-08-06_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score	commodity	0.19950881161807332	0.22545423833847927	-0.26969531100839794	0.7873946681990969
gpt-4o-2024-08-06_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_count	commodity	0.19950881161807332	0.43629218562907335	-2.634229398994009	0.00843284922011689
gpt-4o-2024-08-06_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_score	commodity	0.19950881161807332	0.433305329382361	-2.597675045614293	0.009385726839338249
baseline_sbert-carrier	gpt-4o-2024-08-06_zeroshot_baseline_count	commodity	0.27215137716090765	0.19950881161807332	0.7638545716935327	0.4449539118726962
baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_count	commodity	0.19626706831063798	0.19950881161807332	-0.0334846651111226	0.9732880944436793
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_baseline_count	commodity	0.21136890515008563	0.19950881161807332	0.12289662946242047	0.9021889546941761
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_baseline_count	commodity	0.3105580561198212	0.19950881161807332	1.1804652748814088	0.23781521367823677
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_count	commodity	0.240957315319156	0.19950881161807332	0.43241231949051095	0.665441765880511
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_count	commodity	0.29706830561410114	0.19950881161807332	1.0329655955762453	0.3016199994276658
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_count	commodity	0.2417117134424637	0.19950881161807332	0.440362547498805	0.6596745460778013
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_count	commodity	0.4661105910690584	0.19950881161807332	3.00588748547816	0.0026480696297286332
gpt-4o-2024-08-06_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	commodity	0.19950881161807332	0.2860889576282725	-0.9138719192025344	0.3607841504275404
gpt-4o-2024-08-06_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.19950881161807332	0.39620403349928346	-2.152840687078359	0.03133120127476596
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_count	commodity	0.22545423833847927	0.43629218562907335	-2.3645340879856107	0.018052765914451596
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score	commodity	0.22545423833847927	0.433305329382361	-2.327979734605895	0.019913179779897705
baseline_sbert-carrier	gpt-4o-2024-08-06_zeroshot_baseline_score	commodity	0.27215137716090765	0.22545423833847927	0.49415926068513477	0.6211937086782704
baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score	commodity	0.19626706831063798	0.22545423833847927	-0.3031799761195205	0.7617527080549709
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_baseline_score	commodity	0.21136890515008563	0.22545423833847927	-0.14679868154597744	0.8832909253841377
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_baseline_score	commodity	0.3105580561198212	0.22545423833847927	0.9107699638730109	0.3624165915147637
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score	commodity	0.240957315319156	0.22545423833847927	0.162717008482113	0.8707412546380597
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score	commodity	0.29706830561410114	0.22545423833847927	0.7632702845678474	0.44530221994944963
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score	commodity	0.2417117134424637	0.22545423833847927	0.17066723649040705	0.864485426297855
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score	commodity	0.4661105910690584	0.22545423833847927	2.7361921744697617	0.006215471625164337
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	commodity	0.22545423833847927	0.2860889576282725	-0.6441766081941366	0.5194609176600999
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.22545423833847927	0.39620403349928346	-1.8831453760699612	0.059680669288597166
gpt-4o-2024-08-06_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_score	commodity	0.43629218562907335	0.433305329382361	0.03655435337971589	0.9708403399099155
baseline_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_count	commodity	0.27215137716090765	0.43629218562907335	-1.870374827300476	0.06143178509640812
baseline_count	gpt-4o-2024-08-06_zeroshot_description_count	commodity	0.19626706831063798	0.43629218562907335	-2.667714064105131	0.007636922193693607
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_description_count	commodity	0.21136890515008563	0.43629218562907335	-2.511332769531588	0.012027625793210373
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_count	commodity	0.3105580561198212	0.43629218562907335	-1.4537641241125998	0.1460117131023162
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_count	commodity	0.240957315319156	0.43629218562907335	-2.2018170795034977	0.027678232127890112
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_count	commodity	0.29706830561410114	0.43629218562907335	-1.6012638034177635	0.10931850248298192
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_count	commodity	0.2417117134424637	0.43629218562907335	-2.1938668514952036	0.028244983080465857
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_count	commodity	0.4661105910690584	0.43629218562907335	0.3716580864841513	0.7101474351858805
gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_count	commodity	0.2860889576282725	0.43629218562907335	-1.7203574797914742	0.08536748104046499
gpt-4o-2024-08-06_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.43629218562907335	0.39620403349928346	0.48138871191564964	0.6302402578719861
baseline_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_score	commodity	0.27215137716090765	0.433305329382361	-1.8338204739207602	0.06668064752501923
baseline_count	gpt-4o-2024-08-06_zeroshot_description_score	commodity	0.19626706831063798	0.433305329382361	-2.6311597107254157	0.008509403647789293
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_description_score	commodity	0.21136890515008563	0.433305329382361	-2.474778416151872	0.013331886235382173
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_score	commodity	0.3105580561198212	0.433305329382361	-1.417209770732884	0.15642160596132748
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score	commodity	0.240957315319156	0.433305329382361	-2.165262726123782	0.030367571115282876
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score	commodity	0.29706830561410114	0.433305329382361	-1.5647094500380476	0.11765105167007084
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score	commodity	0.2417117134424637	0.433305329382361	-2.157312498115488	0.03098132384825858
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score	commodity	0.4661105910690584	0.433305329382361	0.4082124398638671	0.6831177160416733
gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score	commodity	0.2860889576282725	0.433305329382361	-1.6838031264117583	0.09221972281539137
gpt-4o-2024-08-06_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.433305329382361	0.39620403349928346	0.4448343585359337	0.6564394625024463
baseline_count	baseline_sbert-carrier	commodity	0.19626706831063798	0.27215137716090765	-0.7973392368046553	0.4252540384871877
baseline_gpt4-turbo	baseline_sbert-carrier	commodity	0.21136890515008563	0.27215137716090765	-0.6409579422311122	0.5215500086093643
baseline_gpt4-turbo_sbert-carrier	baseline_sbert-carrier	commodity	0.3105580561198212	0.27215137716090765	0.41661070318787613	0.6769631792868209
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	baseline_sbert-carrier	commodity	0.240957315319156	0.27215137716090765	-0.33144225220302176	0.740310454072945
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	baseline_sbert-carrier	commodity	0.29706830561410114	0.27215137716090765	0.2691110238827126	0.7878442474360796
baseline_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	commodity	0.27215137716090765	0.2417117134424637	0.3234920241947277	0.7463226468780735
baseline_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	commodity	0.27215137716090765	0.4661105910690584	-2.242032913784627	0.02495924515944803
baseline_sbert-carrier	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	commodity	0.27215137716090765	0.2860889576282725	-0.15001734750900172	0.8807509288098347
baseline_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.27215137716090765	0.39620403349928346	-1.3889861153848264	0.16483697217587
baseline_count	baseline_gpt4-turbo	commodity	0.19626706831063798	0.21136890515008563	-0.15638129457354308	0.8757324805417674
baseline_count	baseline_gpt4-turbo_sbert-carrier	commodity	0.19626706831063798	0.3105580561198212	-1.2139499399925315	0.22476684087804633
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	baseline_count	commodity	0.240957315319156	0.19626706831063798	0.46589698460163353	0.6412892396493555
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	baseline_count	commodity	0.29706830561410114	0.19626706831063798	1.0664502606873678	0.2862201518065264
baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	commodity	0.19626706831063798	0.2417117134424637	-0.47384721260992757	0.6356088643224487
baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	commodity	0.19626706831063798	0.4661105910690584	-3.039372150589282	0.002370718019936602
baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	commodity	0.19626706831063798	0.2860889576282725	-0.947356584313657	0.34345710636377413
baseline_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.19626706831063798	0.39620403349928346	-2.1863253521894817	0.028791810617894598
baseline_gpt4-turbo	baseline_gpt4-turbo_sbert-carrier	commodity	0.21136890515008563	0.3105580561198212	-1.0575686454189883	0.29025214349137607
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	baseline_gpt4-turbo	commodity	0.240957315319156	0.21136890515008563	0.3095156900280905	0.7569292788204967
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	baseline_gpt4-turbo	commodity	0.29706830561410114	0.21136890515008563	0.9100689661138248	0.3627861398458554
baseline_gpt4-turbo	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	commodity	0.21136890515008563	0.2417117134424637	-0.3174659180363845	0.7508900964175971
baseline_gpt4-turbo	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	commodity	0.21136890515008563	0.4661105910690584	-2.8829908560157396	0.003939188754359169
