id_str	concept	No	Yes	total	percent_no	percent_yes	model	score
1159614068220518400	war	6.0	2.0	8.0	0.75	0.25	baseline_gpt4-turbo_sbert-carrier	0.3998436662199623
1159996476329799685	war	4.0	4.0	8.0	0.5	0.5	baseline_gpt4-turbo_sbert-carrier	0.3945709765642242
1160921108104851456	war	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857	baseline_gpt4-turbo_sbert-carrier	0.400444023795206
1161442943296655361	war	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333	baseline_gpt4-turbo_sbert-carrier	0.334472161013863
1161745643695554560	war	0.0	6.0	6.0	0.0	1.0	baseline_gpt4-turbo_sbert-carrier	0.6265728572706629
1161751574013718528	war	6.0	2.0	8.0	0.75	0.25	baseline_gpt4-turbo_sbert-carrier	0.5282192043818446
1162499796759957504	war	7.0	0.0	7.0	1.0	0.0	baseline_gpt4-turbo_sbert-carrier	0.10566598
1164183254070484993	war	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857	baseline_gpt4-turbo_sbert-carrier	0.3515602520513334
1164305866562011136	war	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857	baseline_gpt4-turbo_sbert-carrier	0.5329156816899512
1164722510711029761	war	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428	baseline_gpt4-turbo_sbert-carrier	0.3385741368073287
1166108056649949184	war	5.0	3.0	8.0	0.625	0.375	baseline_gpt4-turbo_sbert-carrier	0.13118812
1167107723298820096	war	3.0	3.0	6.0	0.5	0.5	baseline_gpt4-turbo_sbert-carrier	0.4096489734088574
1168648080616378368	war	2.0	6.0	8.0	0.25	0.75	baseline_gpt4-turbo_sbert-carrier	0.465735320695334
1169705557323911169	war	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666	baseline_gpt4-turbo_sbert-carrier	0.4372830440627283
1170350071692627973	war	6.0	0.0	6.0	1.0	0.0	baseline_gpt4-turbo_sbert-carrier	0.290741596064391
1173121712688267264	war	6.0	2.0	8.0	0.75	0.25	baseline_gpt4-turbo_sbert-carrier	0.3274327174088574
1189020399805308928	war	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111	baseline_gpt4-turbo_sbert-carrier	0.14114459
1205007244938493952	war	6.0	0.0	6.0	1.0	0.0	baseline_gpt4-turbo_sbert-carrier	0.3539394821722715
1210755206385827842	war	5.0	3.0	8.0	0.625	0.375	baseline_gpt4-turbo_sbert-carrier	0.5234111584284484
1210988926430662662	war	7.0	0.0	7.0	1.0	0.0	baseline_gpt4-turbo_sbert-carrier	0.5510731832187947
967970906948677632	war	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857	baseline_gpt4-turbo_sbert-carrier	0.114965804
968364349021675521	war	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857	baseline_gpt4-turbo_sbert-carrier	0.6598512433134186
971371544197857280	war	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714	baseline_gpt4-turbo_sbert-carrier	0.3270824418098304
972736337601318912	war	0.0	8.0	8.0	0.0	1.0	baseline_gpt4-turbo_sbert-carrier	0.5685210716899511
973536181299351552	war	0.0	4.0	4.0	0.0	1.0	baseline_gpt4-turbo_sbert-carrier	0.5711151175033994
976205539129491457	war	7.0	0.0	7.0	1.0	0.0	baseline_gpt4-turbo_sbert-carrier	0.03944579
977269078279774209	war	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666	baseline_gpt4-turbo_sbert-carrier	-0.015852446
980810105200488448	war	5.0	3.0	8.0	0.625	0.375	baseline_gpt4-turbo_sbert-carrier	0.4210625999364453
981043592876707840	war	8.0	0.0	8.0	1.0	0.0	baseline_gpt4-turbo_sbert-carrier	0.3503712260513334
982243440623632384	war	8.0	0.0	8.0	1.0	0.0	baseline_gpt4-turbo_sbert-carrier	0.2858738354088573
982344057383874560	war	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666	baseline_gpt4-turbo_sbert-carrier	0.354399948064391
986263245643304960	war	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111	baseline_gpt4-turbo_sbert-carrier	0.3597341281777926
994975317134524417	war	2.0	6.0	8.0	0.25	0.75	baseline_gpt4-turbo_sbert-carrier	0.4767872487530511
995392617209847808	war	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666	baseline_gpt4-turbo_sbert-carrier	0.4161849693733701
995633694902771712	war	2.0	6.0	8.0	0.25	0.75	baseline_gpt4-turbo_sbert-carrier	0.4820155440627283
1000206422448062464	animal	10.0	2.0	12.0	0.8333333333333334	0.1666666666666666	baseline_sbert-carrier	0.11793322
1001616686687096832	animal	1.0	7.0	8.0	0.125	0.875	baseline_sbert-carrier	0.21873917
1005114750085328897	animal	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714	baseline_sbert-carrier	0.18195668
1006470573940264961	animal	1.0	7.0	8.0	0.125	0.875	baseline_sbert-carrier	0.16644037
1007599822755520512	animal	4.0	8.0	12.0	0.3333333333333333	0.6666666666666666	baseline_sbert-carrier	0.12819278
1007614840037310464	animal	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714	baseline_sbert-carrier	0.13365306
1008183333937795073	animal	5.0	5.0	10.0	0.5	0.5	baseline_sbert-carrier	0.17763796
1008550799847317504	animal	8.0	0.0	8.0	1.0	0.0	baseline_sbert-carrier	0.11865726
1008730880192335872	animal	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428	baseline_sbert-carrier	0.16067131
1008881095381745664	animal	7.0	4.0	11.0	0.6363636363636364	0.3636363636363636	baseline_sbert-carrier	0.22479182
1008882901046480896	animal	2.0	9.0	11.0	0.1818181818181818	0.8181818181818182	baseline_sbert-carrier	0.11946987
1008903024067178496	animal	9.0	0.0	9.0	1.0	0.0	baseline_sbert-carrier	0.08997008
1008927567020060672	animal	2.0	4.0	6.0	0.3333333333333333	0.6666666666666666	baseline_sbert-carrier	0.15110625
1009158443318595585	animal	3.0	7.0	10.0	0.3	0.7	baseline_sbert-carrier	0.13655564
1009192168039337984	animal	8.0	0.0	8.0	1.0	0.0	baseline_sbert-carrier	0.1460285
1009257396630376449	animal	7.0	1.0	8.0	0.875	0.125	baseline_sbert-carrier	0.10686714
1009502934089027597	animal	13.0	0.0	13.0	1.0	0.0	baseline_sbert-carrier	0.08836371
1009786806273896449	animal	1.0	4.0	5.0	0.2	0.8	baseline_sbert-carrier	0.08122299
1009877067708751872	animal	1.0	7.0	8.0	0.125	0.875	baseline_sbert-carrier	0.10065844
1009935370631499777	animal	12.0	0.0	12.0	1.0	0.0	baseline_sbert-carrier	0.08027756
1010223747058536448	animal	3.0	3.0	6.0	0.5	0.5	baseline_sbert-carrier	0.08752796
1010246084663369730	animal	8.0	0.0	8.0	1.0	0.0	baseline_sbert-carrier	0.15653308
1011224759227600896	animal	1.0	12.0	13.0	0.0769230769230769	0.9230769230769232	baseline_sbert-carrier	0.12464882
1011385307953074177	animal	3.0	10.0	13.0	0.2307692307692307	0.7692307692307693	baseline_sbert-carrier	0.15468849
1012081432385282048	animal	13.0	0.0	13.0	1.0	0.0	baseline_sbert-carrier	0.027010662
1012350037718953991	animal	9.0	1.0	10.0	0.9	0.1	baseline_sbert-carrier	0.16748103
1015813313547075585	animal	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666	baseline_sbert-carrier	0.15514144
1016820658280411136	animal	1.0	6.0	7.0	0.1428571428571428	0.8571428571428571	baseline_sbert-carrier	0.1360585
1017682041222164480	animal	4.0	1.0	5.0	0.8	0.2	baseline_sbert-carrier	0.09640811
1018292770056949760	animal	8.0	0.0	8.0	1.0	0.0	baseline_sbert-carrier	0.11442256
1018888597389430784	animal	1.0	6.0	7.0	0.1428571428571428	0.8571428571428571	baseline_sbert-carrier	0.26362905
1020791686052511744	animal	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111	baseline_sbert-carrier	-0.02151938
1021739435619180545	animal	12.0	2.0	14.0	0.8571428571428571	0.1428571428571428	baseline_sbert-carrier	0.08379267
1023215961908817920	animal	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444	baseline_sbert-carrier	0.24052416
1023270658963382272	animal	1.0	11.0	12.0	0.0833333333333333	0.9166666666666666	baseline_sbert-carrier	0.04567238
1023606097163239425	animal	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857	baseline_sbert-carrier	0.16375887
1024902453760806912	animal	11.0	1.0	12.0	0.9166666666666666	0.0833333333333333	baseline_sbert-carrier	0.04134361
1027410101051777024	animal	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111	baseline_sbert-carrier	0.03928028
1029219786792660992	animal	12.0	1.0	13.0	0.9230769230769232	0.0769230769230769	baseline_sbert-carrier	0.12565123
1030132097808130053	animal	10.0	2.0	12.0	0.8333333333333334	0.1666666666666666	baseline_sbert-carrier	0.022913525
1032430381373566976	animal	3.0	7.0	10.0	0.3	0.7	baseline_sbert-carrier	0.15128423
1034051065031741441	animal	2.0	5.0	7.0	0.2857142857142857	0.7142857142857143	baseline_sbert-carrier	0.22810858
1034497083577790464	animal	3.0	7.0	10.0	0.3	0.7	baseline_sbert-carrier	0.1299284
1034690119285006336	animal	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111	baseline_sbert-carrier	0.07020481
1035624368620142592	animal	6.0	2.0	8.0	0.75	0.25	baseline_sbert-carrier	0.20277835
1036086371201380352	animal	4.0	9.0	13.0	0.3076923076923077	0.6923076923076923	baseline_sbert-carrier	0.19409321
1037792057908051969	animal	8.0	0.0	8.0	1.0	0.0	baseline_sbert-carrier	0.092134506
1040646730142892037	animal	10.0	1.0	11.0	0.9090909090909092	0.0909090909090909	baseline_sbert-carrier	0.1264848
1042666816429088770	animal	6.0	2.0	8.0	0.75	0.25	baseline_sbert-carrier	0.24502176
1052209608364765184	animal	3.0	8.0	11.0	0.2727272727272727	0.7272727272727273	baseline_sbert-carrier	0.17507766
1052635123860963328	animal	2.0	6.0	8.0	0.25	0.75	baseline_sbert-carrier	0.1369589
1052946241401839617	animal	10.0	1.0	11.0	0.9090909090909092	0.0909090909090909	baseline_sbert-carrier	0.1174378
1053113852097773568	animal	13.0	0.0	13.0	1.0	0.0	baseline_sbert-carrier	0.14174464
1053726464590467073	animal	3.0	2.0	5.0	0.6	0.4	baseline_sbert-carrier	0.20573325
1054448894854266880	animal	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222	baseline_sbert-carrier	0.10606759
1054515900550995968	animal	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333	baseline_sbert-carrier	0.14102511
1054763791479640065	animal	10.0	0.0	10.0	1.0	0.0	baseline_sbert-carrier	0.06460338
1054842645204398080	animal	8.0	0.0	8.0	1.0	0.0	baseline_sbert-carrier	0.07979794
1054905500226138112	animal	4.0	4.0	8.0	0.5	0.5	baseline_sbert-carrier	0.12585756
1056238560737718272	animal	8.0	3.0	11.0	0.7272727272727273	0.2727272727272727	baseline_sbert-carrier	0.11366837
1056398205192167425	animal	5.0	10.0	15.0	0.3333333333333333	0.6666666666666666	baseline_sbert-carrier	0.16762814
1056890660513550339	animal	10.0	1.0	11.0	0.9090909090909092	0.0909090909090909	baseline_sbert-carrier	0.13659164
1058046804485398529	animal	7.0	3.0	10.0	0.7	0.3	baseline_sbert-carrier	0.22764072
1058368357848748032	animal	11.0	1.0	12.0	0.9166666666666666	0.0833333333333333	baseline_sbert-carrier	0.09193947
1058854724324286464	animal	4.0	5.0	9.0	0.4444444444444444	0.5555555555555556	baseline_sbert-carrier	0.16023278
1059066703588610050	animal	9.0	1.0	10.0	0.9	0.1	baseline_sbert-carrier	0.2231146
1059083493840510976	animal	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428	baseline_sbert-carrier	0.18048579
1062840961904992256	animal	10.0	1.0	11.0	0.9090909090909092	0.0909090909090909	baseline_sbert-carrier	0.12526116
1064346256926023680	animal	6.0	2.0	8.0	0.75	0.25	baseline_sbert-carrier	0.15533024
1064979378285801473	animal	13.0	1.0	14.0	0.9285714285714286	0.0714285714285714	baseline_sbert-carrier	0.17125492
1065599650445647872	animal	7.0	3.0	10.0	0.7	0.3	baseline_sbert-carrier	0.23497361
1067208422725246976	animal	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222	baseline_sbert-carrier	0.20800559
1067370871889846272	animal	10.0	0.0	10.0	1.0	0.0	baseline_sbert-carrier	0.0473327
1067597935150387200	animal	9.0	1.0	10.0	0.9	0.1	baseline_sbert-carrier	0.1100162
1067713884147060737	animal	10.0	0.0	10.0	1.0	0.0	baseline_sbert-carrier	0.055414833
1073637111717191680	animal	3.0	3.0	6.0	0.5	0.5	baseline_sbert-carrier	0.16050255
1075007754488766464	animal	6.0	0.0	6.0	1.0	0.0	baseline_sbert-carrier	0.082773305
1075304684355813376	animal	7.0	0.0	7.0	1.0	0.0	baseline_sbert-carrier	0.09573581
1075747180076523527	animal	3.0	2.0	5.0	0.6	0.4	baseline_sbert-carrier	0.13858414
1076216429173723137	animal	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428	baseline_sbert-carrier	0.13339013
1076635975323914241	animal	11.0	0.0	11.0	1.0	0.0	baseline_sbert-carrier	0.1592569
1078084836420698113	animal	11.0	1.0	12.0	0.9166666666666666	0.0833333333333333	baseline_sbert-carrier	0.067143306
1078419996965953537	animal	2.0	1.0	3.0	0.6666666666666666	0.3333333333333333	baseline_sbert-carrier	0.15458629
1078422854100635649	animal	13.0	0.0	13.0	1.0	0.0	baseline_sbert-carrier	0.108706534
1078730864937320448	animal	3.0	2.0	5.0	0.6	0.4	baseline_sbert-carrier	0.14636208
1078819899915481088	animal	3.0	7.0	10.0	0.3	0.7	baseline_sbert-carrier	0.19495498
1079427116028944385	animal	10.0	2.0	12.0	0.8333333333333334	0.1666666666666666	baseline_sbert-carrier	0.20092121
1079680176840105984	animal	10.0	1.0	11.0	0.9090909090909092	0.0909090909090909	baseline_sbert-carrier	0.0840779
1080040249022181376	animal	1.0	6.0	7.0	0.1428571428571428	0.8571428571428571	baseline_sbert-carrier	0.1499324
1082481381790437376	animal	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333	baseline_sbert-carrier	0.15664083
1082785619405725696	animal	6.0	4.0	10.0	0.6	0.4	baseline_sbert-carrier	0.12636721
1082830229171814405	animal	9.0	1.0	10.0	0.9	0.1	baseline_sbert-carrier	0.11943492
1083107294844461061	animal	7.0	0.0	7.0	1.0	0.0	baseline_sbert-carrier	0.09693328
1083302070319484928	animal	0.0	12.0	12.0	0.0	1.0	baseline_sbert-carrier	0.20773417
1083715771744899073	animal	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428	baseline_sbert-carrier	0.06494717
1084771814436417537	animal	8.0	2.0	10.0	0.8	0.2	baseline_sbert-carrier	0.18424854
1085873462634340352	animal	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428	baseline_sbert-carrier	0.14191349
1086020868516524032	animal	2.0	7.0	9.0	0.2222222222222222	0.7777777777777778	baseline_sbert-carrier	0.113064624
1086214551836733440	animal	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444	baseline_sbert-carrier	0.13042966
1086694597898600450	animal	7.0	3.0	10.0	0.7	0.3	baseline_sbert-carrier	0.07136377
1087500188648910853	animal	2.0	6.0	8.0	0.25	0.75	baseline_sbert-carrier	0.23623687
1087788712694444032	animal	11.0	1.0	12.0	0.9166666666666666	0.0833333333333333	baseline_sbert-carrier	0.050314613
1088075303619039233	animal	3.0	8.0	11.0	0.2727272727272727	0.7272727272727273	baseline_sbert-carrier	0.16346818
1088228149958201344	animal	3.0	5.0	8.0	0.375	0.625	baseline_sbert-carrier	0.2198474
1088583040903929858	animal	7.0	0.0	7.0	1.0	0.0	baseline_sbert-carrier	0.033393633
1089923605465423872	animal	10.0	1.0	11.0	0.9090909090909092	0.0909090909090909	baseline_sbert-carrier	0.08578027
1090017681217077254	animal	9.0	1.0	10.0	0.9	0.1	baseline_sbert-carrier	0.1983857
1093674449902145538	animal	2.0	1.0	3.0	0.6666666666666666	0.3333333333333333	baseline_sbert-carrier	0.15468268
1094019814774001664	animal	8.0	0.0	8.0	1.0	0.0	baseline_sbert-carrier	0.031298693
1096359904627970048	animal	2.0	6.0	8.0	0.25	0.75	baseline_sbert-carrier	0.21273302
1096518549567401985	animal	0.0	4.0	4.0	0.0	1.0	baseline_sbert-carrier	0.2275783
1096834834503131136	animal	13.0	1.0	14.0	0.9285714285714286	0.0714285714285714	baseline_sbert-carrier	0.14407396
1099393364112347136	animal	11.0	0.0	11.0	1.0	0.0	baseline_sbert-carrier	0.20356289
1101544686395654144	animal	3.0	8.0	11.0	0.2727272727272727	0.7272727272727273	baseline_sbert-carrier	0.16596444
1102202305435353088	animal	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333	baseline_sbert-carrier	0.16926484
1102230185422831616	animal	16.0	1.0	17.0	0.9411764705882352	0.0588235294117647	baseline_sbert-carrier	0.07404221
1102567104606339073	animal	9.0	3.0	12.0	0.75	0.25	baseline_sbert-carrier	0.042367987
1103769897212014595	animal	4.0	7.0	11.0	0.3636363636363636	0.6363636363636364	baseline_sbert-carrier	0.10013499
1105020174770438144	animal	11.0	1.0	12.0	0.9166666666666666	0.0833333333333333	baseline_sbert-carrier	-0.021720171
1107068765110448128	animal	0.0	10.0	10.0	0.0	1.0	baseline_sbert-carrier	0.18196848
1115326280998604800	animal	3.0	7.0	10.0	0.3	0.7	baseline_sbert-carrier	0.14041515
1117068501355778048	animal	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666	baseline_sbert-carrier	0.161489
1118029199556497413	animal	9.0	1.0	10.0	0.9	0.1	baseline_sbert-carrier	0.03502612
1118704399864356864	animal	5.0	3.0	8.0	0.625	0.375	baseline_sbert-carrier	0.1271469
1119279260257193985	animal	6.0	6.0	12.0	0.5	0.5	baseline_sbert-carrier	0.15145586
1121551289551335426	animal	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444	baseline_sbert-carrier	0.04705334
1122282615107534849	animal	1.0	4.0	5.0	0.2	0.8	baseline_sbert-carrier	0.12519325
1122519591203278850	animal	9.0	1.0	10.0	0.9	0.1	baseline_sbert-carrier	0.16164137
1128771861075111936	animal	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428	baseline_sbert-carrier	-0.01770686
1131217208665923584	animal	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714	baseline_sbert-carrier	0.11348877
1136294633040941056	animal	8.0	0.0	8.0	1.0	0.0	baseline_sbert-carrier	0.14054812
1136331952259305472	animal	6.0	9.0	15.0	0.4	0.6	baseline_sbert-carrier	0.16196644
1137408781950869509	animal	5.0	0.0	5.0	1.0	0.0	baseline_sbert-carrier	0.121370934
1138064584873525248	animal	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333	baseline_sbert-carrier	0.19437118
1139619849556992000	animal	12.0	1.0	13.0	0.9230769230769232	0.0769230769230769	baseline_sbert-carrier	0.09126638
1139903022958600198	animal	9.0	0.0	9.0	1.0	0.0	baseline_sbert-carrier	0.03319277
1142336196602990593	animal	14.0	2.0	16.0	0.875	0.125	baseline_sbert-carrier	0.18097635
1142848774085259264	animal	4.0	1.0	5.0	0.8	0.2	baseline_sbert-carrier	0.09040744
1143822462456492032	animal	11.0	0.0	11.0	1.0	0.0	baseline_sbert-carrier	0.10504522
1143853275080474624	animal	8.0	0.0	8.0	1.0	0.0	baseline_sbert-carrier	0.039807264
1143992388416921602	animal	12.0	1.0	13.0	0.9230769230769232	0.0769230769230769	baseline_sbert-carrier	0.16468053
1144059781650571264	animal	8.0	0.0	8.0	1.0	0.0	baseline_sbert-carrier	0.08917384
1144088331430629377	animal	3.0	5.0	8.0	0.375	0.625	baseline_sbert-carrier	0.1187247
1144377921718517760	animal	11.0	1.0	12.0	0.9166666666666666	0.0833333333333333	baseline_sbert-carrier	0.12703009
1144443605324484613	animal	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428	baseline_sbert-carrier	0.18193728
1145313543845306369	animal	12.0	1.0	13.0	0.9230769230769232	0.0769230769230769	baseline_sbert-carrier	0.08296701
1146047191791878147	animal	6.0	4.0	10.0	0.6	0.4	baseline_sbert-carrier	0.16977523
1146089529524158464	animal	15.0	2.0	17.0	0.8823529411764706	0.1176470588235294	baseline_sbert-carrier	0.2065743
1146225459346251776	animal	1.0	7.0	8.0	0.125	0.875	baseline_sbert-carrier	0.16876893
1147454188252815361	animal	11.0	2.0	13.0	0.8461538461538461	0.1538461538461538	baseline_sbert-carrier	-0.0037339542
1147662494187610113	animal	5.0	0.0	5.0	1.0	0.0	baseline_sbert-carrier	0.14784583
1148668949720121344	animal	10.0	0.0	10.0	1.0	0.0	baseline_sbert-carrier	0.12107789
1148780541262458880	animal	13.0	0.0	13.0	1.0	0.0	baseline_sbert-carrier	0.09092989
1149840133186838528	animal	2.0	5.0	7.0	0.2857142857142857	0.7142857142857143	baseline_sbert-carrier	0.14464289
1150136768638750721	animal	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222	baseline_sbert-carrier	0.10185229
1150413863642210304	animal	8.0	4.0	12.0	0.6666666666666666	0.3333333333333333	baseline_sbert-carrier	0.26259592
1151201888202887168	animal	10.0	0.0	10.0	1.0	0.0	baseline_sbert-carrier	0.15692687
1151914782309720064	animal	6.0	4.0	10.0	0.6	0.4	baseline_sbert-carrier	0.09450517
1152028936605319169	animal	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428	baseline_sbert-carrier	0.07077742
1152275626683961344	animal	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111	baseline_sbert-carrier	0.02060837
1152991784781434881	animal	1.0	8.0	9.0	0.1111111111111111	0.8888888888888888	baseline_sbert-carrier	0.22246481
1153015624383156224	animal	3.0	7.0	10.0	0.3	0.7	baseline_sbert-carrier	0.0025072051
1154788813375496192	animal	10.0	0.0	10.0	1.0	0.0	baseline_sbert-carrier	0.06372768
1155167499475927042	animal	7.0	0.0	7.0	1.0	0.0	baseline_sbert-carrier	0.14901948
1156329705441832962	animal	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222	baseline_sbert-carrier	0.14671756
1156335995656138752	animal	15.0	0.0	15.0	1.0	0.0	baseline_sbert-carrier	0.102612846
1158400977357066246	animal	1.0	11.0	12.0	0.0833333333333333	0.9166666666666666	baseline_sbert-carrier	0.16177772
1159076171792826368	animal	0.0	12.0	12.0	0.0	1.0	baseline_sbert-carrier	0.26591435
1160029402446663685	animal	13.0	0.0	13.0	1.0	0.0	baseline_sbert-carrier	0.055360675
1161355416137347073	animal	12.0	0.0	12.0	1.0	0.0	baseline_sbert-carrier	0.06842487
1161460354683219968	animal	11.0	5.0	16.0	0.6875	0.3125	baseline_sbert-carrier	0.1636402
1162030355161014272	animal	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666	baseline_sbert-carrier	0.1709412
1162467880182697984	animal	6.0	2.0	8.0	0.75	0.25	baseline_sbert-carrier	0.16812596
1163538661662744576	animal	9.0	0.0	9.0	1.0	0.0	baseline_sbert-carrier	0.08328335
1164030550354452481	animal	14.0	0.0	14.0	1.0	0.0	baseline_sbert-carrier	0.024051184
1166293506140323840	animal	1.0	10.0	11.0	0.0909090909090909	0.9090909090909092	baseline_sbert-carrier	0.06870062
1166808437482803201	animal	1.0	6.0	7.0	0.1428571428571428	0.8571428571428571	baseline_sbert-carrier	0.2909989
1169831633937039361	animal	9.0	0.0	9.0	1.0	0.0	baseline_sbert-carrier	0.040375214
1169995646327296000	animal	0.0	8.0	8.0	0.0	1.0	baseline_sbert-carrier	0.2473557
1170784154482614273	animal	7.0	3.0	10.0	0.7	0.3	baseline_sbert-carrier	0.14493066
1172535400579117057	animal	8.0	3.0	11.0	0.7272727272727273	0.2727272727272727	baseline_sbert-carrier	0.05903022
1173329716176142342	animal	12.0	3.0	15.0	0.8	0.2	baseline_sbert-carrier	0.1830591
1198775529677172736	animal	14.0	0.0	14.0	1.0	0.0	baseline_sbert-carrier	0.085918464
1199479218956054529	animal	3.0	7.0	10.0	0.3	0.7	baseline_sbert-carrier	0.18507044
1205257606710878209	animal	1.0	4.0	5.0	0.2	0.8	baseline_sbert-carrier	0.12970513
966530409730158592	animal	7.0	0.0	7.0	1.0	0.0	baseline_sbert-carrier	0.07852269
973329235585544193	animal	6.0	0.0	6.0	1.0	0.0	baseline_sbert-carrier	0.1473737
973647180178194432	animal	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333	baseline_sbert-carrier	0.103538826
976196515910709248	animal	3.0	7.0	10.0	0.3	0.7	baseline_sbert-carrier	0.07533576
978622756794150915	animal	17.0	2.0	19.0	0.8947368421052632	0.1052631578947368	baseline_sbert-carrier	0.09171742
978946359482048512	animal	8.0	0.0	8.0	1.0	0.0	baseline_sbert-carrier	0.100515366
979027926539689984	animal	8.0	3.0	11.0	0.7272727272727273	0.2727272727272727	baseline_sbert-carrier	0.0974243
981482188284792832	animal	4.0	0.0	4.0	1.0	0.0	baseline_sbert-carrier	0.14189406
981554942681985024	animal	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444	baseline_sbert-carrier	0.06973646
981897059916644354	animal	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333	baseline_sbert-carrier	0.17917396
982390864549822465	animal	11.0	0.0	11.0	1.0	0.0	baseline_sbert-carrier	0.044854548
982439592279334912	animal	6.0	2.0	8.0	0.75	0.25	baseline_sbert-carrier	0.14353658
986790072463872000	animal	8.0	2.0	10.0	0.8	0.2	baseline_sbert-carrier	0.09330561
987123370746662912	animal	7.0	0.0	7.0	1.0	0.0	baseline_sbert-carrier	0.029132739
988832393585831937	animal	13.0	1.0	14.0	0.9285714285714286	0.0714285714285714	baseline_sbert-carrier	0.13879848
1000206422448062464	animal	10.0	2.0	12.0	0.8333333333333334	0.1666666666666666	baseline_count	1.0
1001616686687096832	animal	1.0	7.0	8.0	0.125	0.875	baseline_count	1.0
1005114750085328897	animal	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714	baseline_count	1.0
1006470573940264961	animal	1.0	7.0	8.0	0.125	0.875	baseline_count	1.0
1007599822755520512	animal	4.0	8.0	12.0	0.3333333333333333	0.6666666666666666	baseline_count	1.0
1007614840037310464	animal	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714	baseline_count	1.0
1008183333937795073	animal	5.0	5.0	10.0	0.5	0.5	baseline_count	1.0
1008550799847317504	animal	8.0	0.0	8.0	1.0	0.0	baseline_count	0.0
1008730880192335872	animal	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428	baseline_count	1.0
1008881095381745664	animal	7.0	4.0	11.0	0.6363636363636364	0.3636363636363636	baseline_count	1.0
1008882901046480896	animal	2.0	9.0	11.0	0.1818181818181818	0.8181818181818182	baseline_count	1.0
1008903024067178496	animal	9.0	0.0	9.0	1.0	0.0	baseline_count	0.0
1008927567020060672	animal	2.0	4.0	6.0	0.3333333333333333	0.6666666666666666	baseline_count	1.0
1009158443318595585	animal	3.0	7.0	10.0	0.3	0.7	baseline_count	1.0
1009192168039337984	animal	8.0	0.0	8.0	1.0	0.0	baseline_count	0.0
1009257396630376449	animal	7.0	1.0	8.0	0.875	0.125	baseline_count	1.0
1009502934089027597	animal	13.0	0.0	13.0	1.0	0.0	baseline_count	0.0
1009786806273896449	animal	1.0	4.0	5.0	0.2	0.8	baseline_count	1.0
1009877067708751872	animal	1.0	7.0	8.0	0.125	0.875	baseline_count	1.0
1009935370631499777	animal	12.0	0.0	12.0	1.0	0.0	baseline_count	0.0
1010223747058536448	animal	3.0	3.0	6.0	0.5	0.5	baseline_count	1.0
1010246084663369730	animal	8.0	0.0	8.0	1.0	0.0	baseline_count	1.0
1011224759227600896	animal	1.0	12.0	13.0	0.0769230769230769	0.9230769230769232	baseline_count	1.0
